population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2019,700.39367795687,1026.71030403481,444.55263194642
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2019,14759.798253921806,21270.130290094265,9345.60384218548
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2019,13908.790942804915,19896.188359632637,9068.774015010702
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,15,50-54 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0776222987716852,0.0971299745444519,0.0598108444163101
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0530346391185508,0.0668529282905994,0.0390080478625598
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2019,1117.76987011885,1610.8018797243699,707.74913133289
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2019,926.08370327359,1324.74029359462,603.82270885429
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2019,16794.269087611898,23757.035290981123,11052.23954523473
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2019,15951.109055500712,22223.311794636586,10398.933351668242
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0870726563068653,0.1048132547535191,0.0712917164114557
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0631889376505598,0.0772675449423214,0.0490586513910135
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2019,1431.74821623327,2025.3392823116799,942.22762370439
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2019,1177.75267667453,1640.86176451035,767.80689962519
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2019,16557.9133835519,23944.229378156968,10885.77713100171
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2019,16017.13142774065,22381.049183737312,10588.663896778193
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0943474251794991,0.1144106095323998,0.0781896990566277
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0724121355187411,0.0863116472754646,0.057634993760683
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2019,1770.73166036329,2560.6369631708,1164.14367964211
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2019,1456.4813732428,2035.1697428971202,962.85603965737
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2019,14703.643409671377,21078.37708935921,9725.6137258306
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2019,14450.936752257256,20514.3028350663,9500.272008414337
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0948906857170264,0.1132624872062442,0.0759086798189624
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0776670827144187,0.0920483135298141,0.0608905127221214
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2019,2047.64671982547,2935.39964917004,1354.40043594145
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2019,1713.8972724137902,2433.0192759994497,1126.74289297316
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2019,11330.871869466318,15794.744072114556,7457.43770530994
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2019,11596.343692364384,16190.435410866516,7717.317603333096
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0893230980683074,0.1056763391557546,0.0716054222188845
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0764777437500276,0.0917029709906139,0.0591815007214738
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2019,2202.00215034954,3069.49551735201,1449.2524540358802
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2019,1883.84091334732,2630.15700819393,1253.6881475863
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2019,7939.020152338915,11075.216546821057,5407.148748658265
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2019,8559.351779944507,11678.182345934092,5825.539213601098
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0791855477221239,0.0936790753102199,0.065600633625054
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,976,Diabetes mellitus type 2,2,Percent,2019,0.068761373874856,0.0812700885398938,0.0562567075440988
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2019,2191.37346553058,3057.04421956388,1492.51193026582
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2019,1893.07659205627,2582.87008236457,1288.43774679461
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2019,4715.726874469641,6526.147310236163,3302.61371060171
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2019,5535.0173180977135,7671.034674586024,3798.7025823084655
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0665546396573315,0.0784194320457399,0.0548899680828879
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0573301494111471,0.0689724611341339,0.0471524637529702
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,976,Diabetes mellitus type 2,3,Rate,2019,2055.34804023235,2844.41920438195,1439.44312264546
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,976,Diabetes mellitus type 2,3,Rate,2019,1774.627753487,2459.4739725512,1217.9335027129
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2019,2288.973952878709,3177.98094366756,1579.269989708237
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,976,Diabetes mellitus type 2,1,Number,2019,2888.312249752193,4079.463786825904,1944.596407310103
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0548129510837512,0.0659844636277583,0.0441469374702784
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0462518974596773,0.0562100625590985,0.0361008100503156
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,976,Diabetes mellitus type 2,3,Rate,2019,1880.3587544174602,2610.66504548111,1297.34728829132
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,976,Diabetes mellitus type 2,3,Rate,2019,1604.73322398983,2266.53163117823,1080.40896974678
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2019,866.5589812598556,1204.3438622820756,580.5257306774229
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,976,Diabetes mellitus type 2,1,Number,2019,1194.377619164576,1700.3774900624103,773.949250169684
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0452984052200554,0.0558157166690476,0.0343809538049049
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0367888781990731,0.0468051168789498,0.027779327853796
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,976,Diabetes mellitus type 2,3,Rate,2019,1691.6528374745599,2351.0594846787603,1133.2731190434301
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,976,Diabetes mellitus type 2,3,Rate,2019,1407.34052172311,2003.56244590759,911.94788318528
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,976,Diabetes mellitus type 2,1,Number,2019,260.2419066212855,373.6827524495405,162.61478254589727
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,976,Diabetes mellitus type 2,1,Number,2019,410.64218104051946,604.6729953664277,248.39358195916265
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,976,Diabetes mellitus type 2,2,Percent,2019,0.036394221007993,0.0470699404371255,0.024862430463993
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,976,Diabetes mellitus type 2,2,Percent,2019,0.0285839251493833,0.0377099902252783,0.0197738321588608
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2019,1494.13788566458,2145.4406206252797,933.6271414753701
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2019,1207.83946816447,1778.5506283991201,730.61070143551
1,All Population,5,Prevalence,125,Colombia,1,Male,1,<5 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,2,Female,1,<5 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,1,Male,1,<5 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,2,Female,1,<5 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,1,Male,1,<5 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,2,Female,1,<5 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,1,Male,6,5-9 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,2,Female,6,5-9 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,1,Male,6,5-9 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,2,Female,6,5-9 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,1,Male,6,5-9 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,2,Female,6,5-9 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,1,Male,7,10-14 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,2,Female,7,10-14 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,1,Male,7,10-14 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,2,Female,7,10-14 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,1,Male,7,10-14 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,2,Female,7,10-14 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,5,Prevalence,125,Colombia,1,Male,8,15-19 years,493,Ischemic heart disease,1,Number,2019,2409.956353433869,3093.725570392586,1769.221051936797
1,All Population,5,Prevalence,125,Colombia,2,Female,8,15-19 years,493,Ischemic heart disease,1,Number,2019,1669.1515108738126,2283.837066833209,1121.4973154219222
1,All Population,5,Prevalence,125,Colombia,1,Male,8,15-19 years,493,Ischemic heart disease,2,Percent,2019,0.0011797725692275,0.0015115879433171,0.0008649499507508
1,All Population,5,Prevalence,125,Colombia,2,Female,8,15-19 years,493,Ischemic heart disease,2,Percent,2019,0.0008243644183509,0.0011260365067092,0.0005551351786605
1,All Population,5,Prevalence,125,Colombia,1,Male,8,15-19 years,493,Ischemic heart disease,3,Rate,2019,111.26603596077001,142.83519287707,81.68372547779
1,All Population,5,Prevalence,125,Colombia,2,Female,8,15-19 years,493,Ischemic heart disease,3,Rate,2019,81.40926615826,111.38922885352001,54.69861354836
1,All Population,5,Prevalence,125,Colombia,1,Male,9,20-24 years,493,Ischemic heart disease,1,Number,2019,6356.225379537841,8046.88208219185,4786.747720949805
1,All Population,5,Prevalence,125,Colombia,2,Female,9,20-24 years,493,Ischemic heart disease,1,Number,2019,4596.5846142044,6149.223447849723,3229.447910666877
1,All Population,5,Prevalence,125,Colombia,1,Male,9,20-24 years,493,Ischemic heart disease,2,Percent,2019,0.0029369084472215,0.0037377847374253,0.0022126867646094
1,All Population,5,Prevalence,125,Colombia,2,Female,9,20-24 years,493,Ischemic heart disease,2,Percent,2019,0.0021206709169987,0.0028364314986976,0.0014894281140713
1,All Population,5,Prevalence,125,Colombia,1,Male,9,20-24 years,493,Ischemic heart disease,3,Rate,2019,284.21750513874997,359.81492363515997,214.03858638440002
1,All Population,5,Prevalence,125,Colombia,2,Female,9,20-24 years,493,Ischemic heart disease,3,Rate,2019,211.17726518990997,282.50892776905,148.3679808135
1,All Population,5,Prevalence,125,Colombia,1,Male,10,25-29 years,493,Ischemic heart disease,1,Number,2019,10062.751232442668,12333.459805527506,7782.335449809912
1,All Population,5,Prevalence,125,Colombia,2,Female,10,25-29 years,493,Ischemic heart disease,1,Number,2019,7748.643479525418,10005.426667152036,5835.791304303614
1,All Population,5,Prevalence,125,Colombia,1,Male,10,25-29 years,493,Ischemic heart disease,2,Percent,2019,0.0048413438533152,0.0059366931152635,0.0037349279815499
1,All Population,5,Prevalence,125,Colombia,2,Female,10,25-29 years,493,Ischemic heart disease,2,Percent,2019,0.0036741895188969,0.0047461378199588,0.0027675524075562
1,All Population,5,Prevalence,125,Colombia,1,Male,10,25-29 years,493,Ischemic heart disease,3,Rate,2019,474.11153612901,581.09710148967,366.66861075576
1,All Population,5,Prevalence,125,Colombia,2,Female,10,25-29 years,493,Ischemic heart disease,3,Rate,2019,366.66291224584,473.45304887673,276.14746252668
1,All Population,5,Prevalence,125,Colombia,1,Male,11,30-34 years,493,Ischemic heart disease,1,Number,2019,12458.661064841868,15580.545701703137,9557.648849231808
1,All Population,5,Prevalence,125,Colombia,2,Female,11,30-34 years,493,Ischemic heart disease,1,Number,2019,10138.448932873383,13244.624629400463,7505.58048238688
1,All Population,5,Prevalence,125,Colombia,1,Male,11,30-34 years,493,Ischemic heart disease,2,Percent,2019,0.0068282063752369,0.0085584868636672,0.0052315294596015
1,All Population,5,Prevalence,125,Colombia,2,Female,11,30-34 years,493,Ischemic heart disease,2,Percent,2019,0.0053928228791008,0.0070426964193015,0.0039920580700981
1,All Population,5,Prevalence,125,Colombia,1,Male,11,30-34 years,493,Ischemic heart disease,3,Rate,2019,673.92781512675,842.8002871723199,517.00302088547
1,All Population,5,Prevalence,125,Colombia,2,Female,11,30-34 years,493,Ischemic heart disease,3,Rate,2019,538.72457984819,703.77676959887,398.82241540715
1,All Population,5,Prevalence,125,Colombia,1,Male,12,35-39 years,493,Ischemic heart disease,1,Number,2019,16003.82690027398,20066.13079143566,12914.77109928534
1,All Population,5,Prevalence,125,Colombia,2,Female,12,35-39 years,493,Ischemic heart disease,1,Number,2019,13821.982913091771,17514.0118039848,10453.615648781102
1,All Population,5,Prevalence,125,Colombia,1,Male,12,35-39 years,493,Ischemic heart disease,2,Percent,2019,0.0092196607460727,0.0115522403201192,0.0074351168696524
1,All Population,5,Prevalence,125,Colombia,2,Female,12,35-39 years,493,Ischemic heart disease,2,Percent,2019,0.0075276356480171,0.0095372995276496,0.0056933017594243
1,All Population,5,Prevalence,125,Colombia,1,Male,12,35-39 years,493,Ischemic heart disease,3,Rate,2019,915.11679804533,1147.4038974205,738.4811176421799
1,All Population,5,Prevalence,125,Colombia,2,Female,12,35-39 years,493,Ischemic heart disease,3,Rate,2019,752.44736400429,953.43570440723,569.07866177356
1,All Population,5,Prevalence,125,Colombia,1,Male,13,40-44 years,493,Ischemic heart disease,1,Number,2019,19236.23779096929,24604.694411467437,15917.319490340884
1,All Population,5,Prevalence,125,Colombia,2,Female,13,40-44 years,493,Ischemic heart disease,1,Number,2019,16422.84979964646,20018.254147064745,13694.24538127675
1,All Population,5,Prevalence,125,Colombia,1,Male,13,40-44 years,493,Ischemic heart disease,2,Percent,2019,0.0131136467748965,0.0167813060834111,0.0108584813310199
1,All Population,5,Prevalence,125,Colombia,2,Female,13,40-44 years,493,Ischemic heart disease,2,Percent,2019,0.0102433030668706,0.0124849240323965,0.008541349910506
1,All Population,5,Prevalence,125,Colombia,1,Male,13,40-44 years,493,Ischemic heart disease,3,Rate,2019,1304.81626129498,1668.9648839415102,1079.69019373293
1,All Population,5,Prevalence,125,Colombia,2,Female,13,40-44 years,493,Ischemic heart disease,3,Rate,2019,1024.0868697552598,1248.28708035034,853.93808366158
1,All Population,5,Prevalence,125,Colombia,1,Male,14,45-49 years,493,Ischemic heart disease,1,Number,2019,29965.828687288034,43219.68637140454,22566.471212177265
1,All Population,5,Prevalence,125,Colombia,2,Female,14,45-49 years,493,Ischemic heart disease,1,Number,2019,21059.639883456657,26532.37191325372,16936.26014687854
1,All Population,5,Prevalence,125,Colombia,1,Male,14,45-49 years,493,Ischemic heart disease,2,Percent,2019,0.0222428320033144,0.0320893997999566,0.0167572979986916
1,All Population,5,Prevalence,125,Colombia,2,Female,14,45-49 years,493,Ischemic heart disease,2,Percent,2019,0.013918240856778,0.0175349845979511,0.0111936477606039
1,All Population,5,Prevalence,125,Colombia,1,Male,14,45-49 years,493,Ischemic heart disease,3,Rate,2019,2216.98634769607,3197.5573122647197,1669.55364776201
1,All Population,5,Prevalence,125,Colombia,2,Female,14,45-49 years,493,Ischemic heart disease,3,Rate,2019,1391.50486176466,1753.11281274297,1119.05466878403
1,All Population,5,Prevalence,125,Colombia,1,Male,15,50-54 years,493,Ischemic heart disease,1,Number,2019,50229.58853150426,83189.52121856814,34836.73713344719
1,All Population,5,Prevalence,125,Colombia,2,Female,15,50-54 years,493,Ischemic heart disease,1,Number,2019,28889.019709248303,43302.70355605948,21254.75911360617
1,All Population,5,Prevalence,125,Colombia,1,Male,15,50-54 years,493,Ischemic heart disease,2,Percent,2019,0.038111128784935,0.0631223759916313,0.0264337228871044
1,All Population,5,Prevalence,125,Colombia,2,Female,15,50-54 years,493,Ischemic heart disease,2,Percent,2019,0.0192396790624585,0.0288389741599996,0.0141552528639152
1,All Population,5,Prevalence,125,Colombia,1,Male,15,50-54 years,493,Ischemic heart disease,3,Rate,2019,3803.9219563224597,6300.0007674916105,2638.21052775375
1,All Population,5,Prevalence,125,Colombia,2,Female,15,50-54 years,493,Ischemic heart disease,3,Rate,2019,1923.5065410286,2883.20733526441,1415.19749006646
1,All Population,5,Prevalence,125,Colombia,1,Male,16,55-59 years,493,Ischemic heart disease,1,Number,2019,75240.21818847148,120922.92913814678,49926.21922684612
1,All Population,5,Prevalence,125,Colombia,2,Female,16,55-59 years,493,Ischemic heart disease,1,Number,2019,38823.62176313624,63337.59440412717,27182.789981494185
1,All Population,5,Prevalence,125,Colombia,1,Male,16,55-59 years,493,Ischemic heart disease,2,Percent,2019,0.0642051888538174,0.1031828678319749,0.042596036805114
1,All Population,5,Prevalence,125,Colombia,2,Female,16,55-59 years,493,Ischemic heart disease,2,Percent,2019,0.0286712802826451,0.0467769649048061,0.0200735288390245
1,All Population,5,Prevalence,125,Colombia,1,Male,16,55-59 years,493,Ischemic heart disease,3,Rate,2019,6414.39336349614,10308.94450910949,4256.31951878369
1,All Population,5,Prevalence,125,Colombia,2,Female,16,55-59 years,493,Ischemic heart disease,3,Rate,2019,2866.54829395486,4676.54136674983,2007.04562603102
1,All Population,5,Prevalence,125,Colombia,1,Male,17,60-64 years,493,Ischemic heart disease,1,Number,2019,89116.33128184197,138311.77378735217,60076.3432357495
1,All Population,5,Prevalence,125,Colombia,2,Female,17,60-64 years,493,Ischemic heart disease,1,Number,2019,45310.70819289892,74120.81431459193,31506.95009718983
1,All Population,5,Prevalence,125,Colombia,1,Male,17,60-64 years,493,Ischemic heart disease,2,Percent,2019,0.0953457615330416,0.1479728283463144,0.0642742619489808
1,All Population,5,Prevalence,125,Colombia,2,Female,17,60-64 years,493,Ischemic heart disease,2,Percent,2019,0.0412077800593201,0.0674113974244206,0.02865414078721
1,All Population,5,Prevalence,125,Colombia,1,Male,17,60-64 years,493,Ischemic heart disease,3,Rate,2019,9530.25333572141,14791.29834617685,6424.66719943514
1,All Population,5,Prevalence,125,Colombia,2,Female,17,60-64 years,493,Ischemic heart disease,3,Rate,2019,4120.22607101166,6740.00746674398,2865.01276157166
1,All Population,5,Prevalence,125,Colombia,1,Male,18,65-69 years,493,Ischemic heart disease,1,Number,2019,83597.1138838848,133724.14675426073,57999.37692235824
1,All Population,5,Prevalence,125,Colombia,2,Female,18,65-69 years,493,Ischemic heart disease,1,Number,2019,43887.5598886871,71487.56991788157,31563.672020342
1,All Population,5,Prevalence,125,Colombia,1,Male,18,65-69 years,493,Ischemic heart disease,2,Percent,2019,0.1164379038082415,0.1862543643091555,0.0807830603056474
1,All Population,5,Prevalence,125,Colombia,2,Female,18,65-69 years,493,Ischemic heart disease,2,Percent,2019,0.0520548971858814,0.0847909559494642,0.0374369582920878
1,All Population,5,Prevalence,125,Colombia,1,Male,18,65-69 years,493,Ischemic heart disease,3,Rate,2019,11641.83265751812,18622.5823650427,8077.06162330296
1,All Population,5,Prevalence,125,Colombia,2,Female,18,65-69 years,493,Ischemic heart disease,3,Rate,2019,5205.113722082319,8478.50580168167,3743.4868279094703
1,All Population,5,Prevalence,125,Colombia,1,Male,19,70-74 years,493,Ischemic heart disease,1,Number,2019,65130.85785078305,111358.90240036296,44881.66106318831
1,All Population,5,Prevalence,125,Colombia,2,Female,19,70-74 years,493,Ischemic heart disease,1,Number,2019,37554.47508336844,58719.63316175838,29589.029574756816
1,All Population,5,Prevalence,125,Colombia,1,Male,19,70-74 years,493,Ischemic heart disease,2,Percent,2019,0.1265808200218182,0.2164284286134931,0.0872278556237731
1,All Population,5,Prevalence,125,Colombia,2,Female,19,70-74 years,493,Ischemic heart disease,2,Percent,2019,0.0610100555160072,0.0953938493774397,0.0480699380133887
1,All Population,5,Prevalence,125,Colombia,1,Male,19,70-74 years,493,Ischemic heart disease,3,Rate,2019,12657.303929806902,21641.101000086892,8722.14559576118
1,All Population,5,Prevalence,125,Colombia,2,Female,19,70-74 years,493,Ischemic heart disease,3,Rate,2019,6100.77266750168,9539.07975663946,4806.77582330313
1,All Population,5,Prevalence,125,Colombia,1,Male,20,75-79 years,493,Ischemic heart disease,1,Number,2019,49202.94589567521,90983.29924737108,34307.60542480345
1,All Population,5,Prevalence,125,Colombia,2,Female,20,75-79 years,493,Ischemic heart disease,1,Number,2019,32637.540185943955,48619.58479362168,26191.308645577206
1,All Population,5,Prevalence,125,Colombia,1,Male,20,75-79 years,493,Ischemic heart disease,2,Percent,2019,0.1358164617363455,0.2511419657189355,0.0947012949378637
1,All Population,5,Prevalence,125,Colombia,2,Female,20,75-79 years,493,Ischemic heart disease,2,Percent,2019,0.0721860608566364,0.1075345923641609,0.0579291131094178
1,All Population,5,Prevalence,125,Colombia,1,Male,20,75-79 years,493,Ischemic heart disease,3,Rate,2019,13581.27678136124,25113.727380875676,9469.78024380733
1,All Population,5,Prevalence,125,Colombia,2,Female,20,75-79 years,493,Ischemic heart disease,3,Rate,2019,7218.462908964229,10753.22060064892,5792.74629516217
1,All Population,5,Prevalence,125,Colombia,1,Male,30,80-84 years,493,Ischemic heart disease,1,Number,2019,33373.19610301992,63498.970718115954,23614.46141005359
1,All Population,5,Prevalence,125,Colombia,2,Female,30,80-84 years,493,Ischemic heart disease,1,Number,2019,27410.462021080355,38982.14666928406,21371.872940545807
1,All Population,5,Prevalence,125,Colombia,1,Male,30,80-84 years,493,Ischemic heart disease,2,Percent,2019,0.1454590494628486,0.2767631086350964,0.1029257859680024
1,All Population,5,Prevalence,125,Colombia,2,Female,30,80-84 years,493,Ischemic heart disease,2,Percent,2019,0.087883866767641,0.1249851900062151,0.0685230098214865
1,All Population,5,Prevalence,125,Colombia,1,Male,30,80-84 years,493,Ischemic heart disease,3,Rate,2019,14545.69677857911,27676.00594700038,10292.35540401284
1,All Population,5,Prevalence,125,Colombia,2,Female,30,80-84 years,493,Ischemic heart disease,3,Rate,2019,8788.29529213262,12498.38896503903,6852.213224388851
1,All Population,5,Prevalence,125,Colombia,1,Male,31,85-89 years,493,Ischemic heart disease,1,Number,2019,18784.53906412714,31842.658590020397,13854.02902052637
1,All Population,5,Prevalence,125,Colombia,2,Female,31,85-89 years,493,Ischemic heart disease,1,Number,2019,20407.885549102484,25707.89620181105,15823.609599349436
1,All Population,5,Prevalence,125,Colombia,1,Male,31,85-89 years,493,Ischemic heart disease,2,Percent,2019,0.1543134709167709,0.2615845427317379,0.1138096344263179
1,All Population,5,Prevalence,125,Colombia,2,Female,31,85-89 years,493,Ischemic heart disease,2,Percent,2019,0.1133858519745883,0.1428327253137901,0.0879157578388984
1,All Population,5,Prevalence,125,Colombia,1,Male,31,85-89 years,493,Ischemic heart disease,3,Rate,2019,15431.2251707829,26158.2801186398,11380.883002158309
